image_path pid camid material
.\MVB_train\Image\3325_p_2.jpg 3325 p_2 soft
.\MVB_train\Image\3325_p_3.jpg 3325 p_3 soft
.\MVB_train\Image\3325_p_4.jpg 3325 p_4 soft
.\MVB_train\Image\3326_g_2.jpg 3326 g_2 soft
.\MVB_train\Image\3326_g_3.jpg 3326 g_3 soft
.\MVB_train\Image\3326_p_1.jpg 3326 p_1 soft
.\MVB_train\Image\3326_p_2.jpg 3326 p_2 soft
.\MVB_train\Image\3327_g_1.jpg 3327 g_1 hard
.\MVB_train\Image\3327_g_2.jpg 3327 g_2 hard
.\MVB_train\Image\3327_g_3.jpg 3327 g_3 hard
.\MVB_train\Image\3327_p_3.jpg 3327 p_3 hard
.\MVB_train\Image\3328_g_1.jpg 3328 g_1 hard
.\MVB_train\Image\3328_g_2.jpg 3328 g_2 hard
.\MVB_train\Image\3328_g_3.jpg 3328 g_3 hard
.\MVB_train\Image\3328_p_1.jpg 3328 p_1 hard
.\MVB_train\Image\3328_p_2.jpg 3328 p_2 hard
.\MVB_train\Image\3328_p_3.jpg 3328 p_3 hard
.\MVB_train\Image\3329_g_1.jpg 3329 g_1 hard
.\MVB_train\Image\3329_g_2.jpg 3329 g_2 hard
.\MVB_train\Image\3329_g_3.jpg 3329 g_3 hard
.\MVB_train\Image\3329_p_1.jpg 3329 p_1 hard
.\MVB_train\Image\3329_p_3.jpg 3329 p_3 hard
.\MVB_train\Image\3329_p_4.jpg 3329 p_4 hard
.\MVB_train\Image\3330_g_1.jpg 3330 g_1 paperboard
.\MVB_train\Image\3330_g_2.jpg 3330 g_2 paperboard
.\MVB_train\Image\3330_g_3.jpg 3330 g_3 paperboard
.\MVB_train\Image\3330_p_4.jpg 3330 p_4 paperboard
.\MVB_train\Image\3331_g_1.jpg 3331 g_1 hard
.\MVB_train\Image\3331_g_2.jpg 3331 g_2 hard
.\MVB_train\Image\3331_g_3.jpg 3331 g_3 hard
.\MVB_train\Image\3331_p_3.jpg 3331 p_3 hard
.\MVB_train\Image\3331_p_4.jpg 3331 p_4 hard
.\MVB_train\Image\3332_g_2.jpg 3332 g_2 paperboard
.\MVB_train\Image\3332_g_3.jpg 3332 g_3 paperboard
.\MVB_train\Image\3332_p_3.jpg 3332 p_3 paperboard
.\MVB_train\Image\3332_p_4.jpg 3332 p_4 paperboard
.\MVB_train\Image\3333_g_2.jpg 3333 g_2 hard
.\MVB_train\Image\3333_g_3.jpg 3333 g_3 hard
.\MVB_train\Image\3333_p_1.jpg 3333 p_1 hard
.\MVB_train\Image\3334_g_1.jpg 3334 g_1 paperboard
.\MVB_train\Image\3334_g_2.jpg 3334 g_2 paperboard
.\MVB_train\Image\3334_p_4.jpg 3334 p_4 paperboard
.\MVB_train\Image\3335_g_1.jpg 3335 g_1 others
.\MVB_train\Image\3335_g_2.jpg 3335 g_2 others
.\MVB_train\Image\3335_g_3.jpg 3335 g_3 others
.\MVB_train\Image\3335_p_3.jpg 3335 p_3 others
.\MVB_train\Image\3335_p_4.jpg 3335 p_4 others
.\MVB_train\Image\3336_g_1.jpg 3336 g_1 paperboard
.\MVB_train\Image\3336_g_2.jpg 3336 g_2 paperboard
.\MVB_train\Image\3336_g_3.jpg 3336 g_3 paperboard
.\MVB_train\Image\3336_p_3.jpg 3336 p_3 paperboard
.\MVB_train\Image\3336_p_4.jpg 3336 p_4 paperboard
.\MVB_train\Image\3337_g_2.jpg 3337 g_2 hard
.\MVB_train\Image\3337_p_3.jpg 3337 p_3 hard
.\MVB_train\Image\3337_p_4.jpg 3337 p_4 hard
.\MVB_train\Image\3338_g_1.jpg 3338 g_1 hard
.\MVB_train\Image\3338_g_2.jpg 3338 g_2 hard
.\MVB_train\Image\3338_g_3.jpg 3338 g_3 hard
.\MVB_train\Image\3338_p_3.jpg 3338 p_3 hard
.\MVB_train\Image\3338_p_4.jpg 3338 p_4 hard
.\MVB_train\Image\3339_g_2.jpg 3339 g_2 hard
.\MVB_train\Image\3339_g_3.jpg 3339 g_3 hard
.\MVB_train\Image\3339_p_1.jpg 3339 p_1 hard
.\MVB_train\Image\3339_p_2.jpg 3339 p_2 hard
.\MVB_train\Image\3339_p_3.jpg 3339 p_3 hard
.\MVB_train\Image\3339_p_4.jpg 3339 p_4 hard
.\MVB_train\Image\3340_g_1.jpg 3340 g_1 hard
.\MVB_train\Image\3340_g_2.jpg 3340 g_2 hard
.\MVB_train\Image\3340_g_3.jpg 3340 g_3 hard
.\MVB_train\Image\3340_p_1.jpg 3340 p_1 hard
.\MVB_train\Image\3340_p_2.jpg 3340 p_2 hard
.\MVB_train\Image\3340_p_3.jpg 3340 p_3 hard
.\MVB_train\Image\3341_g_1.jpg 3341 g_1 hard
.\MVB_train\Image\3341_g_2.jpg 3341 g_2 hard
.\MVB_train\Image\3341_g_3.jpg 3341 g_3 hard
.\MVB_train\Image\3341_p_2.jpg 3341 p_2 hard
.\MVB_train\Image\3341_p_3.jpg 3341 p_3 hard
.\MVB_train\Image\3341_p_4.jpg 3341 p_4 hard
.\MVB_train\Image\3342_g_1.jpg 3342 g_1 hard
.\MVB_train\Image\3342_g_2.jpg 3342 g_2 hard
.\MVB_train\Image\3342_g_3.jpg 3342 g_3 hard
.\MVB_train\Image\3342_p_1.jpg 3342 p_1 hard
.\MVB_train\Image\3342_p_3.jpg 3342 p_3 hard
.\MVB_train\Image\3342_p_4.jpg 3342 p_4 hard
.\MVB_train\Image\3343_g_1.jpg 3343 g_1 paperboard
.\MVB_train\Image\3343_g_2.jpg 3343 g_2 paperboard
.\MVB_train\Image\3343_p_3.jpg 3343 p_3 paperboard
.\MVB_train\Image\3343_p_4.jpg 3343 p_4 paperboard
.\MVB_train\Image\3344_g_1.jpg 3344 g_1 hard
.\MVB_train\Image\3344_g_2.jpg 3344 g_2 hard
.\MVB_train\Image\3344_g_3.jpg 3344 g_3 hard
.\MVB_train\Image\3344_p_1.jpg 3344 p_1 hard
.\MVB_train\Image\3344_p_2.jpg 3344 p_2 hard
.\MVB_train\Image\3344_p_3.jpg 3344 p_3 hard
.\MVB_train\Image\3344_p_4.jpg 3344 p_4 hard
.\MVB_train\Image\3345_g_2.jpg 3345 g_2 hard
.\MVB_train\Image\3345_g_3.jpg 3345 g_3 hard
.\MVB_train\Image\3345_p_1.jpg 3345 p_1 hard
.\MVB_train\Image\3345_p_2.jpg 3345 p_2 hard
.\MVB_train\Image\3345_p_3.jpg 3345 p_3 hard
.\MVB_train\Image\3345_p_4.jpg 3345 p_4 hard
.\MVB_train\Image\3346_g_1.jpg 3346 g_1 hard
.\MVB_train\Image\3346_g_2.jpg 3346 g_2 hard
.\MVB_train\Image\3346_g_3.jpg 3346 g_3 hard
.\MVB_train\Image\3346_p_2.jpg 3346 p_2 hard
.\MVB_train\Image\3347_g_2.jpg 3347 g_2 soft
.\MVB_train\Image\3347_g_3.jpg 3347 g_3 soft
.\MVB_train\Image\3347_p_3.jpg 3347 p_3 soft
.\MVB_train\Image\3347_p_4.jpg 3347 p_4 soft
.\MVB_train\Image\3348_g_2.jpg 3348 g_2 hard
.\MVB_train\Image\3348_g_3.jpg 3348 g_3 hard
.\MVB_train\Image\3348_p_1.jpg 3348 p_1 hard
.\MVB_train\Image\3348_p_2.jpg 3348 p_2 hard
.\MVB_train\Image\3348_p_3.jpg 3348 p_3 hard
.\MVB_train\Image\3349_g_3.jpg 3349 g_3 soft
.\MVB_train\Image\3349_p_3.jpg 3349 p_3 soft
.\MVB_train\Image\3349_p_4.jpg 3349 p_4 soft
.\MVB_train\Image\3350_g_1.jpg 3350 g_1 hard
.\MVB_train\Image\3350_g_2.jpg 3350 g_2 hard
.\MVB_train\Image\3350_g_3.jpg 3350 g_3 hard
.\MVB_train\Image\3350_p_3.jpg 3350 p_3 hard
.\MVB_train\Image\3350_p_4.jpg 3350 p_4 hard
.\MVB_train\Image\3351_g_2.jpg 3351 g_2 hard
.\MVB_train\Image\3351_g_3.jpg 3351 g_3 hard
.\MVB_train\Image\3351_p_1.jpg 3351 p_1 hard
.\MVB_train\Image\3351_p_3.jpg 3351 p_3 hard
.\MVB_train\Image\3352_g_1.jpg 3352 g_1 soft
.\MVB_train\Image\3352_g_2.jpg 3352 g_2 soft
.\MVB_train\Image\3352_g_3.jpg 3352 g_3 soft
.\MVB_train\Image\3352_p_2.jpg 3352 p_2 soft
.\MVB_train\Image\3352_p_3.jpg 3352 p_3 soft
.\MVB_train\Image\3352_p_4.jpg 3352 p_4 soft
.\MVB_train\Image\3353_g_1.jpg 3353 g_1 hard
.\MVB_train\Image\3353_g_2.jpg 3353 g_2 hard
.\MVB_train\Image\3353_g_3.jpg 3353 g_3 hard
.\MVB_train\Image\3353_p_1.jpg 3353 p_1 hard
.\MVB_train\Image\3353_p_2.jpg 3353 p_2 hard
.\MVB_train\Image\3353_p_4.jpg 3353 p_4 hard
.\MVB_train\Image\3354_g_1.jpg 3354 g_1 soft
.\MVB_train\Image\3354_g_2.jpg 3354 g_2 soft
.\MVB_train\Image\3354_g_3.jpg 3354 g_3 soft
.\MVB_train\Image\3354_p_3.jpg 3354 p_3 soft
.\MVB_train\Image\3354_p_4.jpg 3354 p_4 soft
.\MVB_train\Image\3355_g_1.jpg 3355 g_1 soft
.\MVB_train\Image\3355_g_2.jpg 3355 g_2 soft
.\MVB_train\Image\3355_g_3.jpg 3355 g_3 soft
.\MVB_train\Image\3355_p_1.jpg 3355 p_1 soft
.\MVB_train\Image\3355_p_2.jpg 3355 p_2 soft
.\MVB_train\Image\3355_p_4.jpg 3355 p_4 soft
.\MVB_train\Image\3356_g_1.jpg 3356 g_1 hard
.\MVB_train\Image\3356_g_2.jpg 3356 g_2 hard
.\MVB_train\Image\3356_g_3.jpg 3356 g_3 hard
.\MVB_train\Image\3356_p_3.jpg 3356 p_3 hard
.\MVB_train\Image\3356_p_4.jpg 3356 p_4 hard
.\MVB_train\Image\3357_g_1.jpg 3357 g_1 hard
.\MVB_train\Image\3357_g_2.jpg 3357 g_2 hard
.\MVB_train\Image\3357_g_3.jpg 3357 g_3 hard
.\MVB_train\Image\3357_p_3.jpg 3357 p_3 hard
.\MVB_train\Image\3357_p_4.jpg 3357 p_4 hard
.\MVB_train\Image\3358_g_1.jpg 3358 g_1 soft
.\MVB_train\Image\3358_g_2.jpg 3358 g_2 soft
.\MVB_train\Image\3358_g_3.jpg 3358 g_3 soft
.\MVB_train\Image\3358_p_3.jpg 3358 p_3 soft
.\MVB_train\Image\3358_p_4.jpg 3358 p_4 soft
.\MVB_train\Image\3359_g_1.jpg 3359 g_1 soft
.\MVB_train\Image\3359_g_2.jpg 3359 g_2 soft
.\MVB_train\Image\3359_g_3.jpg 3359 g_3 soft
.\MVB_train\Image\3359_p_3.jpg 3359 p_3 soft
.\MVB_train\Image\3359_p_4.jpg 3359 p_4 soft
.\MVB_train\Image\3360_g_1.jpg 3360 g_1 soft
.\MVB_train\Image\3360_g_2.jpg 3360 g_2 soft
.\MVB_train\Image\3360_g_3.jpg 3360 g_3 soft
.\MVB_train\Image\3360_p_1.jpg 3360 p_1 soft
.\MVB_train\Image\3360_p_2.jpg 3360 p_2 soft
.\MVB_train\Image\3361_g_1.jpg 3361 g_1 soft
.\MVB_train\Image\3361_g_2.jpg 3361 g_2 soft
.\MVB_train\Image\3361_g_3.jpg 3361 g_3 soft
.\MVB_train\Image\3361_p_3.jpg 3361 p_3 soft
.\MVB_train\Image\3361_p_4.jpg 3361 p_4 soft
.\MVB_train\Image\3362_g_1.jpg 3362 g_1 soft
.\MVB_train\Image\3362_g_2.jpg 3362 g_2 soft
.\MVB_train\Image\3362_g_3.jpg 3362 g_3 soft
.\MVB_train\Image\3362_p_3.jpg 3362 p_3 soft
.\MVB_train\Image\3362_p_4.jpg 3362 p_4 soft
.\MVB_train\Image\3363_g_1.jpg 3363 g_1 soft
.\MVB_train\Image\3363_g_2.jpg 3363 g_2 soft
.\MVB_train\Image\3363_g_3.jpg 3363 g_3 soft
.\MVB_train\Image\3363_p_1.jpg 3363 p_1 soft
.\MVB_train\Image\3363_p_2.jpg 3363 p_2 soft
.\MVB_train\Image\3363_p_3.jpg 3363 p_3 soft
.\MVB_train\Image\3363_p_4.jpg 3363 p_4 soft
.\MVB_train\Image\3364_g_1.jpg 3364 g_1 others
.\MVB_train\Image\3364_g_2.jpg 3364 g_2 others
.\MVB_train\Image\3364_g_3.jpg 3364 g_3 others
.\MVB_train\Image\3364_p_3.jpg 3364 p_3 others
.\MVB_train\Image\3364_p_4.jpg 3364 p_4 others
.\MVB_train\Image\3365_g_1.jpg 3365 g_1 hard
.\MVB_train\Image\3365_g_2.jpg 3365 g_2 hard
.\MVB_train\Image\3365_g_3.jpg 3365 g_3 hard
.\MVB_train\Image\3365_p_1.jpg 3365 p_1 hard
.\MVB_train\Image\3365_p_2.jpg 3365 p_2 hard
.\MVB_train\Image\3365_p_3.jpg 3365 p_3 hard
.\MVB_train\Image\3366_g_1.jpg 3366 g_1 hard
.\MVB_train\Image\3366_g_2.jpg 3366 g_2 hard
.\MVB_train\Image\3366_g_3.jpg 3366 g_3 hard
.\MVB_train\Image\3366_p_2.jpg 3366 p_2 hard
.\MVB_train\Image\3366_p_3.jpg 3366 p_3 hard
.\MVB_train\Image\3366_p_4.jpg 3366 p_4 hard
.\MVB_train\Image\3367_g_1.jpg 3367 g_1 soft
.\MVB_train\Image\3367_g_2.jpg 3367 g_2 soft
.\MVB_train\Image\3367_g_3.jpg 3367 g_3 soft
.\MVB_train\Image\3367_p_1.jpg 3367 p_1 soft
.\MVB_train\Image\3367_p_2.jpg 3367 p_2 soft
.\MVB_train\Image\3367_p_3.jpg 3367 p_3 soft
.\MVB_train\Image\3368_g_1.jpg 3368 g_1 soft
.\MVB_train\Image\3368_g_2.jpg 3368 g_2 soft
.\MVB_train\Image\3368_g_3.jpg 3368 g_3 soft
.\MVB_train\Image\3368_p_1.jpg 3368 p_1 soft
.\MVB_train\Image\3368_p_2.jpg 3368 p_2 soft
.\MVB_train\Image\3368_p_3.jpg 3368 p_3 soft
.\MVB_train\Image\3369_g_1.jpg 3369 g_1 soft
.\MVB_train\Image\3369_g_2.jpg 3369 g_2 soft
.\MVB_train\Image\3369_g_3.jpg 3369 g_3 soft
.\MVB_train\Image\3369_p_1.jpg 3369 p_1 soft
.\MVB_train\Image\3369_p_2.jpg 3369 p_2 soft
.\MVB_train\Image\3369_p_3.jpg 3369 p_3 soft
.\MVB_train\Image\3369_p_4.jpg 3369 p_4 soft
.\MVB_train\Image\3370_g_1.jpg 3370 g_1 soft
.\MVB_train\Image\3370_g_2.jpg 3370 g_2 soft
.\MVB_train\Image\3370_g_3.jpg 3370 g_3 soft
.\MVB_train\Image\3370_p_4.jpg 3370 p_4 soft
.\MVB_train\Image\3371_g_1.jpg 3371 g_1 others
.\MVB_train\Image\3371_g_2.jpg 3371 g_2 others
.\MVB_train\Image\3371_g_3.jpg 3371 g_3 others
.\MVB_train\Image\3371_p_3.jpg 3371 p_3 others
.\MVB_train\Image\3371_p_4.jpg 3371 p_4 others
.\MVB_train\Image\3372_g_1.jpg 3372 g_1 others
.\MVB_train\Image\3372_g_2.jpg 3372 g_2 others
.\MVB_train\Image\3372_g_3.jpg 3372 g_3 others
.\MVB_train\Image\3372_p_3.jpg 3372 p_3 others
.\MVB_train\Image\3372_p_4.jpg 3372 p_4 others
.\MVB_train\Image\3373_g_1.jpg 3373 g_1 hard
.\MVB_train\Image\3373_g_2.jpg 3373 g_2 hard
.\MVB_train\Image\3373_g_3.jpg 3373 g_3 hard
.\MVB_train\Image\3373_p_3.jpg 3373 p_3 hard
.\MVB_train\Image\3373_p_4.jpg 3373 p_4 hard
.\MVB_train\Image\3374_g_1.jpg 3374 g_1 soft
.\MVB_train\Image\3374_g_2.jpg 3374 g_2 soft
.\MVB_train\Image\3374_g_3.jpg 3374 g_3 soft
.\MVB_train\Image\3374_p_1.jpg 3374 p_1 soft
.\MVB_train\Image\3374_p_2.jpg 3374 p_2 soft
.\MVB_train\Image\3375_g_1.jpg 3375 g_1 hard
.\MVB_train\Image\3375_g_2.jpg 3375 g_2 hard
.\MVB_train\Image\3375_g_3.jpg 3375 g_3 hard
.\MVB_train\Image\3375_p_3.jpg 3375 p_3 hard
.\MVB_train\Image\3375_p_4.jpg 3375 p_4 hard
.\MVB_train\Image\3376_g_1.jpg 3376 g_1 soft
.\MVB_train\Image\3376_g_2.jpg 3376 g_2 soft
.\MVB_train\Image\3376_g_3.jpg 3376 g_3 soft
.\MVB_train\Image\3376_p_3.jpg 3376 p_3 soft
.\MVB_train\Image\3376_p_4.jpg 3376 p_4 soft
.\MVB_train\Image\3377_g_1.jpg 3377 g_1 soft
.\MVB_train\Image\3377_g_2.jpg 3377 g_2 soft
.\MVB_train\Image\3377_g_3.jpg 3377 g_3 soft
.\MVB_train\Image\3377_p_3.jpg 3377 p_3 soft
.\MVB_train\Image\3377_p_4.jpg 3377 p_4 soft
.\MVB_train\Image\3378_g_1.jpg 3378 g_1 others
.\MVB_train\Image\3378_g_2.jpg 3378 g_2 others
.\MVB_train\Image\3378_g_3.jpg 3378 g_3 others
.\MVB_train\Image\3378_p_3.jpg 3378 p_3 others
.\MVB_train\Image\3378_p_4.jpg 3378 p_4 others
.\MVB_train\Image\3379_g_1.jpg 3379 g_1 hard
.\MVB_train\Image\3379_g_2.jpg 3379 g_2 hard
.\MVB_train\Image\3379_g_3.jpg 3379 g_3 hard
.\MVB_train\Image\3379_p_3.jpg 3379 p_3 hard
.\MVB_train\Image\3379_p_4.jpg 3379 p_4 hard
.\MVB_train\Image\3380_g_1.jpg 3380 g_1 soft
.\MVB_train\Image\3380_g_2.jpg 3380 g_2 soft
.\MVB_train\Image\3380_g_3.jpg 3380 g_3 soft
.\MVB_train\Image\3380_p_3.jpg 3380 p_3 soft
.\MVB_train\Image\3380_p_4.jpg 3380 p_4 soft
.\MVB_train\Image\3381_g_1.jpg 3381 g_1 others
.\MVB_train\Image\3381_g_2.jpg 3381 g_2 others
.\MVB_train\Image\3381_g_3.jpg 3381 g_3 others
.\MVB_train\Image\3381_p_3.jpg 3381 p_3 others
.\MVB_train\Image\3381_p_4.jpg 3381 p_4 others
.\MVB_train\Image\3382_g_1.jpg 3382 g_1 soft
.\MVB_train\Image\3382_g_2.jpg 3382 g_2 soft
.\MVB_train\Image\3382_g_3.jpg 3382 g_3 soft
.\MVB_train\Image\3382_p_3.jpg 3382 p_3 soft
.\MVB_train\Image\3383_g_1.jpg 3383 g_1 hard
.\MVB_train\Image\3383_g_2.jpg 3383 g_2 hard
.\MVB_train\Image\3383_g_3.jpg 3383 g_3 hard
.\MVB_train\Image\3383_p_3.jpg 3383 p_3 hard
.\MVB_train\Image\3384_g_1.jpg 3384 g_1 soft
.\MVB_train\Image\3384_g_2.jpg 3384 g_2 soft
.\MVB_train\Image\3384_g_3.jpg 3384 g_3 soft
.\MVB_train\Image\3384_p_1.jpg 3384 p_1 soft
.\MVB_train\Image\3384_p_2.jpg 3384 p_2 soft
.\MVB_train\Image\3384_p_4.jpg 3384 p_4 soft
.\MVB_train\Image\3385_g_1.jpg 3385 g_1 soft
.\MVB_train\Image\3385_g_2.jpg 3385 g_2 soft
.\MVB_train\Image\3385_g_3.jpg 3385 g_3 soft
.\MVB_train\Image\3385_p_3.jpg 3385 p_3 soft
.\MVB_train\Image\3386_g_1.jpg 3386 g_1 soft
.\MVB_train\Image\3386_g_2.jpg 3386 g_2 soft
.\MVB_train\Image\3386_g_3.jpg 3386 g_3 soft
.\MVB_train\Image\3386_p_3.jpg 3386 p_3 soft
.\MVB_train\Image\3386_p_4.jpg 3386 p_4 soft
.\MVB_train\Image\3387_g_2.jpg 3387 g_2 others
.\MVB_train\Image\3387_g_3.jpg 3387 g_3 others
.\MVB_train\Image\3387_p_3.jpg 3387 p_3 others
.\MVB_train\Image\3387_p_4.jpg 3387 p_4 others
.\MVB_train\Image\3388_g_1.jpg 3388 g_1 paperboard
.\MVB_train\Image\3388_g_2.jpg 3388 g_2 paperboard
.\MVB_train\Image\3388_g_3.jpg 3388 g_3 paperboard
.\MVB_train\Image\3388_p_3.jpg 3388 p_3 paperboard
.\MVB_train\Image\3388_p_4.jpg 3388 p_4 paperboard
.\MVB_train\Image\3389_g_1.jpg 3389 g_1 soft
.\MVB_train\Image\3389_g_2.jpg 3389 g_2 soft
.\MVB_train\Image\3389_g_3.jpg 3389 g_3 soft
.\MVB_train\Image\3389_p_3.jpg 3389 p_3 soft
.\MVB_train\Image\3389_p_4.jpg 3389 p_4 soft
.\MVB_train\Image\3390_g_1.jpg 3390 g_1 others
.\MVB_train\Image\3390_g_2.jpg 3390 g_2 others
.\MVB_train\Image\3390_g_3.jpg 3390 g_3 others
.\MVB_train\Image\3390_p_3.jpg 3390 p_3 others
.\MVB_train\Image\3391_g_1.jpg 3391 g_1 others
.\MVB_train\Image\3391_g_2.jpg 3391 g_2 others
.\MVB_train\Image\3391_g_3.jpg 3391 g_3 others
.\MVB_train\Image\3391_p_3.jpg 3391 p_3 others
.\MVB_train\Image\3392_g_1.jpg 3392 g_1 soft
.\MVB_train\Image\3392_g_2.jpg 3392 g_2 soft
.\MVB_train\Image\3392_g_3.jpg 3392 g_3 soft
.\MVB_train\Image\3392_p_3.jpg 3392 p_3 soft
.\MVB_train\Image\3392_p_4.jpg 3392 p_4 soft
.\MVB_train\Image\3393_g_1.jpg 3393 g_1 soft
.\MVB_train\Image\3393_g_2.jpg 3393 g_2 soft
.\MVB_train\Image\3393_g_3.jpg 3393 g_3 soft
.\MVB_train\Image\3393_p_3.jpg 3393 p_3 soft
.\MVB_train\Image\3393_p_4.jpg 3393 p_4 soft
.\MVB_train\Image\3394_g_1.jpg 3394 g_1 soft
.\MVB_train\Image\3394_g_2.jpg 3394 g_2 soft
.\MVB_train\Image\3394_g_3.jpg 3394 g_3 soft
.\MVB_train\Image\3394_p_3.jpg 3394 p_3 soft
.\MVB_train\Image\3394_p_4.jpg 3394 p_4 soft
.\MVB_train\Image\3395_g_1.jpg 3395 g_1 soft
.\MVB_train\Image\3395_g_2.jpg 3395 g_2 soft
.\MVB_train\Image\3395_g_3.jpg 3395 g_3 soft
.\MVB_train\Image\3395_p_3.jpg 3395 p_3 soft
.\MVB_train\Image\3395_p_4.jpg 3395 p_4 soft
.\MVB_train\Image\3396_g_1.jpg 3396 g_1 soft
.\MVB_train\Image\3396_g_2.jpg 3396 g_2 soft
.\MVB_train\Image\3396_g_3.jpg 3396 g_3 soft
.\MVB_train\Image\3396_p_1.jpg 3396 p_1 soft
.\MVB_train\Image\3396_p_2.jpg 3396 p_2 soft
.\MVB_train\Image\3396_p_3.jpg 3396 p_3 soft
.\MVB_train\Image\3397_g_1.jpg 3397 g_1 paperboard
.\MVB_train\Image\3397_g_2.jpg 3397 g_2 paperboard
.\MVB_train\Image\3397_g_3.jpg 3397 g_3 paperboard
.\MVB_train\Image\3397_p_3.jpg 3397 p_3 paperboard
.\MVB_train\Image\3397_p_4.jpg 3397 p_4 paperboard
.\MVB_train\Image\3398_g_1.jpg 3398 g_1 soft
.\MVB_train\Image\3398_g_2.jpg 3398 g_2 soft
.\MVB_train\Image\3398_g_3.jpg 3398 g_3 soft
.\MVB_train\Image\3398_p_4.jpg 3398 p_4 soft
.\MVB_train\Image\3399_g_2.jpg 3399 g_2 soft
.\MVB_train\Image\3399_g_3.jpg 3399 g_3 soft
.\MVB_train\Image\3399_p_3.jpg 3399 p_3 soft
.\MVB_train\Image\3399_p_4.jpg 3399 p_4 soft
.\MVB_train\Image\3400_g_1.jpg 3400 g_1 soft
.\MVB_train\Image\3400_g_2.jpg 3400 g_2 soft
.\MVB_train\Image\3400_g_3.jpg 3400 g_3 soft
.\MVB_train\Image\3400_p_3.jpg 3400 p_3 soft
.\MVB_train\Image\3400_p_4.jpg 3400 p_4 soft
.\MVB_train\Image\3401_g_1.jpg 3401 g_1 soft
.\MVB_train\Image\3401_g_2.jpg 3401 g_2 soft
.\MVB_train\Image\3401_g_3.jpg 3401 g_3 soft
.\MVB_train\Image\3401_p_1.jpg 3401 p_1 soft
.\MVB_train\Image\3401_p_2.jpg 3401 p_2 soft
.\MVB_train\Image\3401_p_3.jpg 3401 p_3 soft
.\MVB_train\Image\3401_p_4.jpg 3401 p_4 soft
.\MVB_train\Image\3402_g_1.jpg 3402 g_1 hard
.\MVB_train\Image\3402_g_2.jpg 3402 g_2 hard
.\MVB_train\Image\3402_g_3.jpg 3402 g_3 hard
.\MVB_train\Image\3402_p_1.jpg 3402 p_1 hard
.\MVB_train\Image\3402_p_2.jpg 3402 p_2 hard
.\MVB_train\Image\3402_p_3.jpg 3402 p_3 hard
.\MVB_train\Image\3403_g_1.jpg 3403 g_1 soft
.\MVB_train\Image\3403_g_2.jpg 3403 g_2 soft
.\MVB_train\Image\3403_g_3.jpg 3403 g_3 soft
.\MVB_train\Image\3403_p_4.jpg 3403 p_4 soft
.\MVB_train\Image\3404_g_1.jpg 3404 g_1 soft
.\MVB_train\Image\3404_g_2.jpg 3404 g_2 soft
.\MVB_train\Image\3404_g_3.jpg 3404 g_3 soft
.\MVB_train\Image\3404_p_3.jpg 3404 p_3 soft
.\MVB_train\Image\3404_p_4.jpg 3404 p_4 soft
.\MVB_train\Image\3405_g_1.jpg 3405 g_1 hard
.\MVB_train\Image\3405_g_2.jpg 3405 g_2 hard
.\MVB_train\Image\3405_g_3.jpg 3405 g_3 hard
.\MVB_train\Image\3405_p_2.jpg 3405 p_2 hard
.\MVB_train\Image\3405_p_3.jpg 3405 p_3 hard
.\MVB_train\Image\3405_p_4.jpg 3405 p_4 hard
.\MVB_train\Image\3406_g_1.jpg 3406 g_1 others
.\MVB_train\Image\3406_g_2.jpg 3406 g_2 others
.\MVB_train\Image\3406_g_3.jpg 3406 g_3 others
.\MVB_train\Image\3406_p_3.jpg 3406 p_3 others
.\MVB_train\Image\3406_p_4.jpg 3406 p_4 others
.\MVB_train\Image\3407_g_1.jpg 3407 g_1 soft
.\MVB_train\Image\3407_g_2.jpg 3407 g_2 soft
.\MVB_train\Image\3407_g_3.jpg 3407 g_3 soft
.\MVB_train\Image\3407_p_3.jpg 3407 p_3 soft
.\MVB_train\Image\3407_p_4.jpg 3407 p_4 soft
.\MVB_train\Image\3408_g_1.jpg 3408 g_1 others
.\MVB_train\Image\3408_g_2.jpg 3408 g_2 others
.\MVB_train\Image\3408_g_3.jpg 3408 g_3 others
.\MVB_train\Image\3408_p_3.jpg 3408 p_3 others
.\MVB_train\Image\3408_p_4.jpg 3408 p_4 others
.\MVB_train\Image\3409_g_2.jpg 3409 g_2 others
.\MVB_train\Image\3409_g_3.jpg 3409 g_3 others
.\MVB_train\Image\3409_p_3.jpg 3409 p_3 others
.\MVB_train\Image\3409_p_4.jpg 3409 p_4 others
.\MVB_train\Image\3410_g_1.jpg 3410 g_1 soft
.\MVB_train\Image\3410_g_2.jpg 3410 g_2 soft
.\MVB_train\Image\3410_g_3.jpg 3410 g_3 soft
.\MVB_train\Image\3410_p_3.jpg 3410 p_3 soft
.\MVB_train\Image\3410_p_4.jpg 3410 p_4 soft
.\MVB_train\Image\3411_g_1.jpg 3411 g_1 hard
.\MVB_train\Image\3411_g_2.jpg 3411 g_2 hard
.\MVB_train\Image\3411_g_3.jpg 3411 g_3 hard
.\MVB_train\Image\3411_p_3.jpg 3411 p_3 hard
.\MVB_train\Image\3412_g_1.jpg 3412 g_1 soft
.\MVB_train\Image\3412_g_2.jpg 3412 g_2 soft
.\MVB_train\Image\3412_g_3.jpg 3412 g_3 soft
.\MVB_train\Image\3412_p_3.jpg 3412 p_3 soft
.\MVB_train\Image\3412_p_4.jpg 3412 p_4 soft
.\MVB_train\Image\3413_g_1.jpg 3413 g_1 others
